Item Code,Item Name,Qty,Selling Price
4796032359990,Ln226-2pcs Hoodies W/Bottom P/Blue S,1,"14,900.00"
4792333004447,Ln251 Polo T-Shirt Amber Orange L,1,"8,990.00"
4792333003808,Ln289 Cn Long Sleeve Umber Brown M,1,"7,990.00"
4792333003815,Ln289 Cn Long Sleeve Umber Brown L,1,"7,990.00"
4792333003839,Ln289 Cn Long Sleeve Umber Brown 2xl,1,"7,990.00"
4792333003846,Ln289 Cn Long Sleeve Black M,1,"7,990.00"
4792333003853,Ln289 Cn Long Sleeve Black L,1,"7,990.00"
4792333003877,Ln289 Cn Long Sleeve Black 2xl,1,"7,990.00"
4792333003884,Ln289 Cn Long Sleeve Cream Beige M,1,"7,990.00"
4792333003891,Ln289 Cn Long Sleeve Cream Beige L,1,"7,990.00"
4792333003907,Ln289 Cn Long Sleeve Cream Beige Xl,1,"7,990.00"
4792333003914,Ln289 Cn Long Sleeve Cream Beige 2xl,1,"7,990.00"
4792333002887,Ln309 Shirt Pk S/S Brown S,1,"9,990.00"
4792333004492,Ln251 Polo T-Shirt Bone White M,1,"8,990.00"
4792333004461,Ln251 Polo T-Shirt Bone White 2xl,1,"8,990.00"
4792333004454,Ln251 Polo T-Shirt Amber Orange M,1,"8,990.00"
4792333004423,Ln251 Polo T-Shirt Amber Orange 2xl,1,"8,990.00"
4792333004386,Ln251 Polo T-Shirt Floral White 2xl,1,"8,990.00"
4796028974398,Ln120 - Polo White Xl,2,"8,990.00"
4796028974220,Ln120 - Polo Black L,2,"8,990.00"
4796028974367,Ln120 - Polo White S,2,"8,990.00"
4796028974329,Ln120 - Polo Green S,2,"8,990.00"
4796028976828,Ln134 - Polo Blue 2xl,2,"9,900.00"
4796028976811,Ln134 - Polo Blue Xl,2,"9,900.00"
4796028976965,Ln134 - Polo Beige Xl,2,"9,900.00"
4796028976941,Ln134 - Polo Beige M,2,"9,900.00"
4796028976781,Ln134 - Polo Blue S,2,"9,900.00"
4796028976934,Ln134 - Polo Beige S,2,"9,900.00"
4796028977092,Ln148 - Sweat Shirt White Xl,2,"7,900.00"
4796028977139,Ln148 - Sweat Shirt S/Green Xl,2,"7,900.00"
4796028977085,Ln148 - Sweat Shirt White L,2,"7,900.00"
4796028976989,Ln148 - Sweat Shirt Navy S,2,"7,900.00"
4796028977061,Ln148 - Sweat Shirt White S,2,"7,900.00"
4796028977245,Ln149 - Crew Neck White L,2,"6,400.00"
4796028977276,Ln149 - Crew Neck Navy M,2,"6,400.00"
4796028978891,Ln153 - Polo Set White Xl,2,"11,400.00"
4796028978839,Ln153 - Polo Set Green M,2,"11,400.00"
4796028978877,Ln153 - Polo Set White M,2,"11,400.00"
4796028978914,Ln153 - Polo Set Black M,2,"11,400.00"
4796028978976,Ln154 - Shorts Green Xl,2,"6,900.00"
4796028979010,Ln154 - Shorts White Xl,2,"6,900.00"
4796028979058,Ln154 - Shorts Black Xl,2,"6,900.00"
4796028978969,Ln154 - Shorts Green L,2,"6,900.00"
4796028979041,Ln154 - Shorts Black L,2,"6,900.00"
4796028978952,Ln154 - Shorts Green M,2,"6,900.00"
4796028978990,Ln154 - Shorts White M,2,"6,900.00"
4796028979034,Ln154 - Shorts Black M,2,"6,900.00"
4796028977368,Ln155 - Over Size Blue L,2,"6,900.00"
4796028977306,Ln155 - Over Size Brown S,2,"6,900.00"
4796028977429,Ln155 - Over Size Navy S,2,"6,900.00"
4796028979133,Ln156 - Shorts Blue Xl,2,"4,500.00"
4796039981045,Ln148 S/ Shirt L.Green M,2,"7,900.00"
4796039981069,Ln148 S/Shirt L.Green Xl,2,"7,900.00"
4796039981007,Ln148 S/ Shirt Brown M L/S,2,"7,900.00"
4796039981021,Ln148 S.Shirt Brown Xl L/S,2,"7,900.00"
4796039980994,Ln148 S.Shirt Brown S L/S,2,"7,900.00"
4796039981038,Ln148 S/ Shirt L.Green S,2,"7,900.00"
4796028974244,Ln120 Navy Blue - Xxl,2,"8,990.00"
4796028974275,Ln120 Maroon - Xxl,2,"8,990.00"
4796032357897,Ln214 S/S C/ Shirt Latte Xl,2,"9,900.00"
4796032357828,Ln214 S/S C/ Shirt White S,2,"9,900.00"
4796032357835,Ln214 S/S C/ Shirt White M,2,"9,900.00"
4796032357781,Ln214 S/S C/ Shirt Black S,2,"9,900.00"
4796032357903,Ln 215 L/S C/Shirt Navy S,2,"12,900.00"
4796032357958,Ln 215 L/S C/Shirt Latte M,2,"12,900.00"
4796032357941,Ln 215 L/S C/Shirt Latte S,2,"12,900.00"
4796028972950,Ln113 Lcy Polo T-Shirt Black Xl,2,"7,290.00"
4796028973032,Ln113 Lcy Polo T-Shirt Ash Xl,2,"7,290.00"
4796032358061,Ln113 Lcy Polo T-Shirt Army Green M,2,"7,290.00"
4796032358085,Ln113 Lcy Polo T-Shirt Army Green Xl,2,"7,290.00"
4796032358108,Ln113 Lcy Polo T-Shirt Fawn Beige M,2,"7,290.00"
4796032358313,Ln229 Crew Neck Oversize Teal Blue L,2,"5,900.00"
4796032358375,Ln229 Crew Neck Oversize Off White L,2,"5,900.00"
4796028974572,Ln219 Crew Neck -Onyx Black-M,2,"6,900.00"
4796028974596,Ln219 Crew Neck - Onyx Black -Xl,2,"6,900.00"
4796028974701,Ln234 Cr Oversize Corn Yellow L,2,"7,900.00"
4796028974718,Ln234 Cr Oversize Corn Yellow Xl,2,"7,900.00"
4796028974732,Ln219 Crew Neck-Salmon Pink M,2,"6,900.00"
4796028974800,Ln219 Crew Neck-Off White S,2,"6,900.00"
4796039984671,Ln 231-Cr Oversize Navy Blue L,2,"6,900.00"
4796039984701,Ln 233-Turtle Neck Onyx Black M,2,"9,900.00"
4796039984732,Ln212 2pcs Sweatshiirt W/Short S/Brow S,2,"14,900.00"
4796039984763,Ln212 2pcs Sweatshiirt W/Short S/Brow Xl,2,"14,900.00"
4796039984800,Ln212 2pcs Sweatshiirt W/Short White Xl,2,"14,900.00"
4796039984817,Ln212 2pcs Sweatshiirt W/Short S/Blue S,2,"14,900.00"
4796039984848,Ln212 2pcs Sweatshiirt W/Short S/Blue Xl,2,"14,900.00"
4796039984855,Ln212 2pcs Sweatshiirt W/Short P/ Beige S,2,"14,900.00"
4796039984886,Ln212 2pcs Sweatshiirt W/Short P/ Beige Xl,2,"14,900.00"
4796039984916,Ln212 2pcs Sweatshiirt W/Short Black L,2,"14,900.00"
4796032355183,Ln197/198- Oversize/Short (Set) White L,2,"12,900.00"
4796032355190,Ln197/198- Oversize/Short (Set) White M,2,"12,900.00"
4796032355244,Ln197/198- Oversize/Short (Set) Green S,2,"12,900.00"
4796032359051,Ln 217 Ladies Crop Top Black M,2,"5,900.00"
4796032359068,Ln 217 Ladies Crop Top Black L,2,"5,900.00"
4796032359075,Ln 217 Ladies Crop Top Black Xl,2,"5,900.00"
4796032359082,Ln 217 Ladies Crop Top Sepia Brown S,2,"5,900.00"
4796032359099,Ln 217 Ladies Crop Top Sepia Brown M,2,"5,900.00"
4796032359181,Ln 217 Ladies Crop Top Sky Blue L,2,"5,900.00"
4796032359211,Ln 217 Ladies Crop Top White M,2,"5,900.00"
4796032359532,Ln 229- Oversize Salmon Pink Xl,2,"5,900.00"
4796032359556,Ln 218-Oversize L/Beige S,2,"5,990.00"
4796032359570,Ln 218-Oversize L/Beige L,2,"5,990.00"
4796032359624,Ln 218-Oversize Sky Blue Xl,2,"5,990.00"
4796032359631,Ln 218-Oversize Black S,2,"5,990.00"
4796032359648,Ln 218-Oversize Black M,2,"5,990.00"
4796032359662,Ln 218-Oversize Black Xl,2,"5,990.00"
4796032359693,Ln 218-Oversize White L,2,"5,990.00"
4796032359709,Ln 218-Oversize White Xl,2,"5,990.00"
4796032359716,Ln 218-Oversize S/Brown S,2,"5,990.00"
4796032359723,Ln 218-Oversize S/Brown M,2,"5,990.00"
4796032359747,Ln 218-Oversize S/Brown Xl,2,"5,990.00"
4796032359846,Ln236 Set (Oversize W/Short) Onyx Black- M,2,"11,900.00"
4796062390949,Ln 211 Zipper Bottom Salmon Pink M,2,"6,900.00"
4796062390970,Ln 211 Zipper Bottom White L,2,"6,900.00"
4796062390987,Ln 211 Zipper Bottom White M,2,"6,900.00"
4796028975951,Ln109 - Polo Purple M,2,"8,990.00"
4796028975906,Ln109 - Polo Black M,2,"8,990.00"
4796062390055,Ln226-2pcs Hoodies W/Bottom B/Beige L,2,"14,900.00"
4796062390093,Ln226-2pcs Hoodies W/Bottom A/Green L,2,"14,900.00"
4792333004409,Ln251 Polo T-Shirt White L,2,"8,990.00"
4792333002917,Ln309 Shirt S/S Pk Brown Xl,2,"9,990.00"
4792333002924,Ln309 Shirt S/S Pk Oat Brown S,2,"9,990.00"
4792333002948,Ln309 Shirt S/S Pk Oat Brown L,2,"9,990.00"
4792333004478,Ln251 Polo T-Shirt Bone White Xl,2,"8,990.00"
4792333004393,Ln251 Polo T-Shirt Floral White Xl,2,"8,990.00"
4792333004430,Ln251 Polo T-Shirt Amber Orange Xl,2,"8,990.00"
4796028974657,Ln120 - Polo Ash M,3,"8,990.00"
4796028976866,Ln134 - Polo Navy Xl,3,"9,900.00"
4796028976958,Ln134 - Polo Beige L,3,"9,900.00"
4796028977016,Ln148 - Sweat Shirt Navy Xl,3,"7,900.00"
4796028977009,Ln148 - Sweat Shirt Navy L,3,"7,900.00"
4796028977337,Ln155 - Over Size Brown Xl,3,"6,900.00"
4796028977375,Ln155 - Over Size Blue Xl,3,"6,900.00"
4796028977450,Ln155 - Over Size Navy Xl,3,"6,900.00"
4796028977344,Ln155 - Over Size Blue S,3,"6,900.00"
4796028979201,Ln156 - Shorts Navy L,3,"4,500.00"
4796028979119,Ln156 - Shorts Blue M,3,"4,500.00"
4796028979065,Ln156 - Shorts Brown S,3,"4,500.00"
4796028979188,Ln156 - Shorts Navy S,3,"4,500.00"
4796028974176,Ln120 Polo Navy M,3,"8,990.00"
4796028974190,Ln120 Navy Xl,3,"8,990.00"
4796028974282,Ln120 Maroon - S,3,"8,990.00"
4796032357873,Ln214 S/S C/ Shirt Latte M,3,"9,900.00"
4796032357880,Ln214 S/S C/ Shirt Latte L,3,"9,900.00"
4796032357859,Ln214 S/S C/ Shirt White Xl,3,"9,900.00"
4796032357804,Ln214 S/S C/ Shirt Black L,3,"9,900.00"
4796032358023,Ln 215 L/S C/Shirt Brown S,3,"12,900.00"
4796032355237,Ln197 - Oversize/Short (Set) D/Green M,3,"12,900.00"
4796028974763,Ln219 Crew Neck-Teal Green S,3,"6,900.00"
4796028974770,Ln219 Crew Neck-Teal Green M,3,"6,900.00"
4796028974817,Ln219 Crew Neck-Off White M,3,"6,900.00"
4796039984664,Ln 231-Cr Oversize Navy Blue M,3,"6,900.00"
4796039984695,Ln 233-Turtle Neck Onyx Black S,3,"9,900.00"
4796032355138,Ln197/198- Oversize/Short (Set) Black Xl,3,"12,900.00"
4796032355145,Ln197/198- Oversize/Short (Set) Black L,3,"12,900.00"
4796032355169,Ln197/198- Oversize/Short (Set) Black S,3,"12,900.00"
4796032355176,Ln197/198- Oversize/Short (Set) White Xl,3,"12,900.00"
4796032355206,Ln197/198- Oversize/Short (Set) White S,3,"12,900.00"
4796032355213,Ln197/198- Oversize/Short (Set) Green Xl,3,"12,900.00"
4796032359228,Ln 217 Ladies Crop Top White L,3,"5,900.00"
4796062390925,Ln 211 Zipper Bottom Salmon Pink Xl,3,"6,900.00"
4796062390994,Ln 211 Zipper Bottom White S,3,"6,900.00"
4796028975975,Ln109 - Polo Purple Xl,3,"8,990.00"
4792333002900,Ln309 Shirt S/S Pk Brown L,3,"9,990.00"
4792333002931,Ln309 Shirt S/S Pk Oat Brown M,3,"9,990.00"
4792333002955,Ln309 Shirt S/S Pk Oat Brown Xl,3,"9,990.00"
4796028977078,Ln148 - Sweat Shirt White M,4,"7,900.00"
4796028979072,Ln156 - Shorts Brown M,4,"4,500.00"
4796028979195,Ln156 - Shorts Navy M,4,"4,500.00"
4796028979102,Ln156 - Shorts Blue S,4,"4,500.00"
4796032357798,Ln214 S/S C/ Shirt Black M,4,"9,900.00"
4796032355152,Ln197 - Oversize/Short (Set) Black M,4,"12,900.00"
4796062390963,Ln 211 Zipper Bottom White Xl,4,"6,900.00"
4796028971007,Ln 211 Zipper Bottom Latte Xl,4,"6,900.00"
4796039984725,Ln 233-Turtle Neck Onyx Black Xl,4,"9,900.00"
4792333002894,Ln309 Shirt Pk S/S Brown M,4,"9,990.00"
4796028974350,Ln120 - Polo Green Xl,5,"8,990.00"
4796032359105,Ln 217 Ladies Crop Top Sepia Brown L,5,"5,900.00"
4796032357866,Ln214 S/S C/ Shirt Latte S,7,"9,900.00"
4796039984718,Ln 233-Turtle Neck Onyx Black L,7,"9,900.00"
B2,Gift Box Brown,7,"1,000.00"
,,573,
